category_name,category_id,rank_in_category,itemId,title,author,publisher,pubDate,isbn,isbn13,priceSales,priceStandard,salesPoint,customerReviewRank,bestSellerRank,link,cover,description,fetched_at
소설/시/희곡,1,7,398726639,빵충 사육 준수 사항,김혜영 (지은이),안전가옥,2026-07-22,K242130313,9791194891178,15120,16800,55120,10,7,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398726639&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39872/66/coversum/k242130313_1.jpg,"주인공 정한은 무명 트럼펫터로 살다 빚에 쫓겨 귀농한다. 바닥까지 내려간 그에게 찾아온 마지막 기회가 신종 식용 애벌레 ‘빵충’ 사육 사업이다. 갓 구운 소금빵과 외형도 맛도 똑같은 빵충은 NO 밀가루, 고단백 식품으로 전국적인 디저트 열풍을 타고 정한을 고수익자 반열에 앉힌다. 그러나 인생 역전은 그리 오래, 순조로이 흘러가지 않는다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,8,396397936,테오,"앨런 레비 (지은이), 노지양 (옮긴이)",오팬하우스,2026-07-01,K992130174,9791175772892,18900,21000,37435,10,8,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396397936&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39639/79/coversum/k992130174_2.jpg,"출간 즉시 전 세계를 사로잡은 “바로 그 하얀 책”, 오직 입소문만으로 역주행의 아이콘이 된 화제의 소설 《테오》가 마침내 한국 독자들을 찾아왔다. 이야기는 한적한 소도시 ‘골든’에 스며든 한 노신사 ‘테오’의 발걸음을 찬찬히 따라간다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,9,399848500,설득 (먼슬리 클래식),"제인 오스틴 (지은이), 전신화, 원영선 (옮긴이)",문학동네,2026-08-10,8954611842,9788954611848,11700,13000,39072,8,9,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399848500&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39984/85/coversum/k942130735_1.jpg,"세계문학의 정전은 독자의 세월과 시대의 눈과 더불어 성장하는 나무다. 시간의 나이테마다, 시절의 고비마다 쌓여온 고전 서가에서 독자가 거듭 호명한 작품은 무엇일까? 문학동네 세계문학전집 중 읽는 기쁨에 보는 즐거움을 더하여, 오래 독자로부터 사랑받아온 대표 작품을 감각적인 표지 디자인으로 새로 선보인다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,10,396798422,마션 (알라딘 리커버 특별판),"앤디 위어 (지은이), 박아람 (옮긴이)",알에이치코리아(RHK),2026-07-01,8925568683,9788925568683,17820,19800,108032,10,10,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396798422&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39679/84/coversum/8925568683_1.jpg,"《마션》은 인류의 화성 탐사라는 현실적 과학 프로젝트 위에 한 인간의 처절한 생존기를 결합한 작품이다. 정교한 과학적 상상력과 압도적인 서사적 흡인력으로 출간 직후 세계적인 화제를 모았으며, 74주 동안 베스트셀러 목록에 머물며 지금까지도 꾸준한 사랑을 받고 있다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,11,400137507,찌니주의보,정지아 (지은이),창비,2026-08-17,8936439995,9788936439996,15120,16800,24730,10,11,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=400137507&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/40013/75/coversum/8936439995_1.jpg,한국현대사의 굵은 상흔을 남도의 구수한 입말과 뜨거운 인간애로 풀어내며 40만 독자의 마음을 사로잡은 『아버지의 해방일지』(창비 2022). 그 신드롬의 주인공 정지아가 4년 만의 신작 장편소설 『찌니주의보』로 돌아왔다.,2026-08-13T13:48:43+09:00
소설/시/희곡,1,12,25843736,모순 - 개정판,양귀자 (지은이),쓰다,2013-04-01,8998441012,9788998441012,11700,13000,284598,9,12,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=25843736&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/2584/37/coversum/8998441012_3.jpg,"작가 양귀자가 1998년 펴낸 세 번째 장편소설로, 책이 나온 지 한 달 만에 무서운 속도로 베스트셀러 1위에 진입, 출판계를 놀라게 하고 그해 최고의 베스트셀러로 자리 잡으면서 ‘양귀자 소설의 힘’을 다시 한 번 유감없이 보여준 소설이다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,13,2156605,브람스를 좋아하세요...,"프랑수아즈 사강 (지은이), 김남주 (옮긴이)",민음사,2008-05-02,893746179X,9788937461798,9000,10000,121828,9,13,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=2156605&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/215/66/coversum/s252137206_1.jpg,"&lt;슬픔이여 안녕&gt;의 작가 프랑수아즈 사강의 장편소설. 기쁨과 슬픔, 행복과 불행이 교묘하게 뒤섞여 있는 일상을 배경으로 사랑의 덧없음을 이야기한다. 전혀 다른 두 사랑 앞에서 방황하는 폴을 중심으로 로제와 시몽의 심리를 섬세하게 묘사하고 있다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,14,260084,데미안,"헤르만 헤세 (지은이), 전영애 (옮긴이)",민음사,2000-12-20,8937460440,9788937460449,7200,8000,158061,9,14,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=260084&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/26/0/coversum/s452139198_1.jpg,2차 세계대전 중 많은 독일 젊은이들이 전장에 나가면서 군복 주머니 속에 품고 갔던 책. 어른이 되기 위해 보이지 않는 껍질을 깨고 고통스런 현실의 세계로 나서는 젊은이들을 그렸다. 지금까지도 젊은이들에게 '통과의례'처럼 읽히고 있는 명작을 새로 옮겼다.,2026-08-13T13:48:43+09:00
소설/시/희곡,1,15,399849346,서성이다,장강명 (지은이),현대문학,2026-08-05,K362130735,9791167903792,13500,15000,18830,10,15,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399849346&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39984/93/coversum/k362130735_1.jpg,"당대 한국 문학의 가장 현대적이면서도 첨예한 작가들을 선정, 신작 시와 소설을 수록하는 월간 『현대문학』의 특집 지면 &lt;현대문학 핀 시리즈&gt;의 쉰아홉 번째 소설선 장강명의 『서성이다』가 출간되었다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,16,396798162,아르테미스 (알라딘 리커버 특별판),"앤디 위어 (지은이), 남명성 (옮긴이)",알에이치코리아(RHK),2026-07-01,8925568659,9788925568652,17820,19800,95677,8,16,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396798162&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39679/81/coversum/8925568659_1.jpg,"영화 〈프로젝트 헤일메리〉 원작 소설. 앤디 위어는 의뢰인이 내민 거액의 제안이라는 하드보일드 소설의 전형적인 설정으로 이야기의 포문을 연다. 그러나 의뢰인이 미지의 세력으로부터 죽임을 당하고, 급기야 주인공 재즈는 아르테미스 시 전체에 범죄자로 지목돼 위기에 처한다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,17,397903485,톨스토이 문장들 필사집,"레프 니콜라예비치 톨스토이 (지은이), 권봉근 (편역)",핌,2026-08-18,K072130305,9791199968905,17820,19800,5140,0,17,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397903485&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39790/34/coversum/k072130305_1.jpg,"톨스토이의 러시아 정본을 기준으로 세 대표 장편소설 《안나 카레니나》, 《전쟁과 평화》, 《부활》에서 작품을 관통하는 핵심 문장들을 엄선했고, 러시아어 원문, 한국어 번역, 영어 번역을 함께 담아 톨스토이를 새롭게 읽도록 구성했다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,18,398981314,새들의 사회성,편혜영 (지은이),문학동네,2026-07-31,K102130920,9791141617776,15750,17500,28910,10,18,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398981314&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39898/13/coversum/k102130920_1.jpg,"편혜영이 5년 만에 선보이는 소설집으로, 2022년 김승옥문학상 대상 수상작 「포도밭 묘지」를 포함한 8편을 실었다. 삶의 어려움을 통과하는 인물들의 노동과 상실, 끝내 포기할 수 없는 희망과 우정을 그린다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,19,368083714,자몽살구클럽,한로로 (HANRORO) (지은이),어센틱,2025-07-25,K082030009,9791199305304,10800,12000,156702,7,19,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=368083714&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/36808/37/coversum/k082030009_1.jpg,"싱어송라이터 한로로가 발매할 세 번째 EP 음악 앨범과 연결된 동명의 소설이다. 죽고 싶은 네명의 아이들이 비밀 클럽 '자몽살구클럽'에서 만나 서로를 살리기로 한다. 각자의 모진 삶을 견디기 힘들어 모인 '소하', '태수', '유민', '보현'의 에피소드는 생존이라는 목표 아래 처절하게 전개된다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,20,398344057,지푸라기 왕관을 쓴 여자,박상영 (지은이),래빗홀,2026-07-22,K032130812,9791168344044,16920,18800,48280,9,20,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398344057&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39834/40/coversum/k032130812_1.jpg,"2016년 문학동네신인상에 단편소설 〈패리스 힐튼을 찾습니다〉가 당선된 이래, 젊은작가상 대상 및 신동엽문학상과 허균문학작가상 등을 수상하며 눈에 띄는 활동을 이어온 박상영이 데뷔 10년 차인 2026년 장편소설 《지푸라기 왕관을 쓴 여자》를 선보인다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,21,396563626,안녕이라 그랬어 (집 에디션),김애란 (지은이),문학동네,2025-06-20,K472130198,9791141602376,15120,16800,262622,9,21,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396563626&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39656/36/coversum/k472130198_1.jpg,"『안녕이라 그랬어』 특별 한정 ‘집’ 에디션. 소설가 50인이 뽑은 올해의 소설 1위, B tv &lt;이동진의 파이아키아&gt; 올해의 소설에 뽑힌 김애란의 소설집을 ‘한 권의 책이 한 채의 집이 되는 상상’으로 새롭게 선보인다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,22,491611,인간 실격,"다자이 오사무 (지은이), 김춘미 (옮긴이)",민음사,2004-05-15,893746103X,9788937461033,8100,9000,112008,9,22,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=491611&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/49/16/coversum/893746103x_3.jpg,"자살 미수와 약물 중독, 39세의 젊은 나이에 자살로 생을 마감한 다자이 오사무의 작품 <인간 실격>이 출간됐다. 오직 순수함만을 갈망하는 한 젊은이가 파멸해가는 과정이 그려진다. 뉴욕 타임스는 '인간의 나약함을 드러내는 데 있어 다자이보다 뛰어난 작가는 드물다'고 평했다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,23,389003,체호프 단편선,"안톤 파블로비치 체호프 (지은이), 박현섭 (옮긴이)",민음사,2002-11-20,893746070X,9788937460708,8100,9000,74938,9,23,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=389003&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38/90/coversum/s552934787_1.jpg,"19세기 러시아 단편문학을 주도한 체호프의 단편 모음집이 나왔다. 19세기는 러시아 문학의 황금시대라 불리며 푸슈킨, 고골 등이 활발하게 활동했던 때. 책에 실린 작품은 1883년에서 1902년 사이에 발표된 것으로, 그 시기는 다르지만 일관된 주제 의식과 창작 기법을 보여준다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,24,395812549,인비인 - 성해나 기담집,성해나 (지은이),한겨레출판,2026-06-19,K692139247,9791172134297,16200,18000,77265,9,24,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395812549&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39581/25/coversum/k692139247_2.jpg,"《혼모노》로 40만 독자의 마음을 사로잡으며 한국 문단의 가장 뜨거운 이름으로 자리한 작가 성해나가 2026년 6월, 첫 기담집 《인비인》으로 돌아왔다. 이번엔 ‘기담’이라는 장르적 형식을 빌려, 한층 더 기묘하고 서늘한 아홉 편의 세계를 펼쳐 보인다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,25,307692409,급류,정대건 (지은이),민음사,2022-12-22,8937473402,9788937473401,12600,14000,127669,7,25,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307692409&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/30769/24/coversum/8937473402_1.jpg,"2020년 《한경신춘문예》에 장편소설 &lt;GV 빌런 고태경&gt;이 당선되어 작품 활동을 시작한 소설가 정대건의 두 번째 장편소설 &lt;급류&gt;가 오늘의 젊은 작가 시리즈 40번으로 출간되었다. &lt;급류&gt;는 저수지와 계곡이 유명한 지방도시 ‘진평’을 배경으로, 열일곱 살 동갑내기인 ‘도담’과 ‘해솔’의 만남과 사랑을 그린 소설이다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,26,198223504,악의,"히가시노 게이고 (지은이), 양윤옥 (옮긴이)",현대문학,2019-07-25,8972750034,9788972750031,15120,16800,39660,9,26,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=198223504&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/19822/35/coversum/8972750034_2.jpg,"히가시노 게이고의 대표작 '가가 형사 시리즈'가 한국 출간 10여 년 만에 완전히 새로운 모습으로 독자들을 만난다. &lt;악의&gt;는 '가가 형사 시리즈' 3번째 작품으로, 히가시노 게이고의 초기 대표작이자 많은 미스터리 팬들의 필독서 겸 입문서로 사랑받는 소설이다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,27,965741,무진기행,김승옥 (지은이),민음사,2007-08-03,8937461498,9788937461491,9900,11000,36105,9,27,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=965741&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/96/57/coversum/8937461498_2.jpg,"김승옥 소설집 <무진기행>이 민음사 세계문학전집의 149번째 권으로 출간되었다. 1960년대 '감수성의 혁명'을 일으키며, 짧은 기간 단숨에 김승옥을 한국 문단의 '살아 있는 신화'로 만든 주요 소설들을 한자리에 모았다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,28,212246612,이방인,"알베르 카뮈 (지은이), 김화영 (옮긴이)",민음사,2019-09-02,8937443848,9788937443848,9000,10000,88650,9,28,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=212246612&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/21224/66/coversum/8937443848_1.jpg,"'민음사 세계문학전집' 266권. 20세기의 지성이자 실존주의 문학의 대표 작가, 알베르 카뮈의 대표작. 1942년 &lt;이방인&gt;이 처음 발표되었을 때, 카뮈는 젊은 무명작가에 불과했다. 낯선 인물과 독창적인 형식으로 현대 프랑스 문단에 이방인처럼 나타난 이 소설은 출간 이후 한순간도 프랑스 베스트셀러 목록에서 빠진 적이 없는 걸작이 되었다.",2026-08-13T13:48:43+09:00
소설/시/희곡,1,29,396389379,달러구트 꿈 백화점 0 - 달러구트와 양치기 소년 이야기,이미예 (지은이),팩토리나인,2026-07-01,K382130171,9791124575178,16020,17800,44980,10,29,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396389379&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39638/93/coversum/k382130171_1.jpg,"첫 출간 이후 전 세계 수백만 독자들을 사로잡은 초대형 베스트셀러, ‘달러구트 꿈 백화점’ 시리즈가 마침내 그 마법 같은 여정의 마침표를 찍는다. 수많은 독자가 오랫동안 기다려온 이번 《달러구트 꿈 백화점 0 : 달러구트와 양치기 소년 이야기》는 베일에 싸여 있던 ‘꿈 백화점’의 태동기를 다룬 프리퀄이자 시리즈의 대단원을 장식할 최종장으로, 전작으로부터 50년 전으로 거슬러 올라가 젊은 달러구트의 모험과 성장의 이야기를 들려준다.",2026-08-13T13:48:43+09:00
